seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,week,geo_description,age_label,wk_start,wk_end,week_nr,mmwrid,coverage_area,state_name,callout,year,week_yr,state
59,NA,NA,0.057,1,4,218,3863,222,43,State,All,2019-10-20,2019-10-26,43,3017,state,Texas,At or Above Threshold,2019,2019-43,TX
59,NA,NA,0.057,1,3,225,3983,228,44,State,All,2019-10-27,2019-11-02,44,3018,state,Texas,At or Above Threshold,2019,2019-44,TX
59,NA,NA,0.056,1,5,218,4013,223,45,State,All,2019-11-03,2019-11-09,45,3019,state,Texas,At or Above Threshold,2019,2019-45,TX
59,NA,NA,0.058,1,10,221,3991,231,46,State,All,2019-11-10,2019-11-16,46,3020,state,Texas,At or Above Threshold,2019,2019-46,TX
59,NA,NA,0.061,1,8,248,4171,256,47,State,All,2019-11-17,2019-11-23,47,3021,state,Texas,At or Above Threshold,2019,2019-47,TX
59,NA,NA,0.057,1,7,225,4055,232,48,State,All,2019-11-24,2019-11-30,48,3022,state,Texas,At or Above Threshold,2019,2019-48,TX
59,NA,NA,0.063,1,17,236,4031,253,49,State,All,2019-12-01,2019-12-07,49,3023,state,Texas,At or Above Threshold,2019,2019-49,TX
59,NA,NA,0.068,1,16,270,4221,286,50,State,All,2019-12-08,2019-12-14,50,3024,state,Texas,At or Above Threshold,2019,2019-50,TX
59,NA,NA,0.072,1,18,283,4173,301,51,State,All,2019-12-15,2019-12-21,51,3025,state,Texas,At or Above Threshold,2019,2019-51,TX
59,NA,NA,0.074,1,20,295,4234,315,52,State,All,2019-12-22,2019-12-28,52,3026,state,Texas,At or Above Threshold,2019,2019-52,TX
59,NA,NA,0.08,1,39,296,4206,335,1,State,All,2019-12-29,2020-01-04,1,3027,state,Texas,At or Above Threshold,2019,2019-01,TX
59,NA,NA,0.09,1,51,350,4435,401,2,State,All,2020-01-05,2020-01-11,2,3028,state,Texas,At or Above Threshold,2020,2020-2,TX
59,NA,NA,0.077,1,40,280,4151,320,3,State,All,2020-01-12,2020-01-18,3,3029,state,Texas,At or Above Threshold,2020,2020-3,TX
59,NA,NA,0.079,1,26,289,4007,315,4,State,All,2020-01-19,2020-01-25,4,3030,state,Texas,At or Above Threshold,2020,2020-4,TX
59,NA,NA,0.069,1,27,251,4006,278,5,State,All,2020-01-26,2020-02-01,5,3031,state,Texas,At or Above Threshold,2020,2020-5,TX
59,NA,NA,0.071,1,32,259,4100,291,6,State,All,2020-02-02,2020-02-08,6,3032,state,Texas,At or Above Threshold,2020,2020-6,TX
59,NA,NA,0.075,1,41,266,4079,307,7,State,All,2020-02-09,2020-02-15,7,3033,state,Texas,At or Above Threshold,2020,2020-7,TX
59,NA,NA,0.072,1,30,237,3717,267,8,State,All,2020-02-16,2020-02-22,8,3034,state,Texas,At or Above Threshold,2020,2020-8,TX
59,NA,NA,0.073,0.852,25,201,3075,226,9,State,All,2020-02-23,2020-02-29,9,3035,state,Texas,At or Above Threshold,2020,2020-9,TX
59,NA,NA,0.061,0.618,18,119,2230,137,10,State,All,2020-03-01,2020-03-07,10,3036,state,Texas,At or Above Threshold,2020,2020-10,TX
59,NA,NA,0.059,0.978,0,19,322,19,40,State,All,2019-09-29,2019-10-05,40,3014,state,Utah,At or Above Threshold,2019,2019-40,UT
59,NA,NA,0.046,1,0,16,349,16,41,State,All,2019-10-06,2019-10-12,41,3015,state,Utah,At or Above Threshold,2019,2019-41,UT
59,NA,NA,0.025,1,0,9,354,9,42,State,All,2019-10-13,2019-10-19,42,3016,state,Utah,At or Above Threshold,2019,2019-42,UT
59,NA,NA,0.06,1,0,21,349,21,43,State,All,2019-10-20,2019-10-26,43,3017,state,Utah,At or Above Threshold,2019,2019-43,UT
59,NA,NA,0.054,1,0,19,354,19,44,State,All,2019-10-27,2019-11-02,44,3018,state,Utah,At or Above Threshold,2019,2019-44,UT
59,NA,NA,0.042,1,0,15,353,15,45,State,All,2019-11-03,2019-11-09,45,3019,state,Utah,At or Above Threshold,2019,2019-45,UT
59,NA,NA,0.054,1,0,19,350,19,46,State,All,2019-11-10,2019-11-16,46,3020,state,Utah,At or Above Threshold,2019,2019-46,UT
59,NA,NA,0.042,1,0,17,401,17,47,State,All,2019-11-17,2019-11-23,47,3021,state,Utah,At or Above Threshold,2019,2019-47,UT
59,NA,NA,0.061,1,0,23,374,23,48,State,All,2019-11-24,2019-11-30,48,3022,state,Utah,At or Above Threshold,2019,2019-48,UT
59,NA,NA,0.059,1,0,22,372,22,49,State,All,2019-12-01,2019-12-07,49,3023,state,Utah,At or Above Threshold,2019,2019-49,UT
59,NA,NA,0.07,1,1,26,388,27,50,State,All,2019-12-08,2019-12-14,50,3024,state,Utah,At or Above Threshold,2019,2019-50,UT
59,NA,NA,0.043,1,0,16,374,16,51,State,All,2019-12-15,2019-12-21,51,3025,state,Utah,At or Above Threshold,2019,2019-51,UT
59,NA,NA,0.074,1,5,24,394,29,52,State,All,2019-12-22,2019-12-28,52,3026,state,Utah,At or Above Threshold,2019,2019-52,UT
59,NA,NA,0.064,1,1,23,374,24,1,State,All,2019-12-29,2020-01-04,1,3027,state,Utah,At or Above Threshold,2019,2019-01,UT
59,NA,NA,0.056,1,0,24,427,24,2,State,All,2020-01-05,2020-01-11,2,3028,state,Utah,At or Above Threshold,2020,2020-2,UT
59,NA,NA,0.05,1,2,18,399,20,3,State,All,2020-01-12,2020-01-18,3,3029,state,Utah,At or Above Threshold,2020,2020-3,UT
59,NA,NA,0.089,1,8,25,370,33,4,State,All,2020-01-19,2020-01-25,4,3030,state,Utah,At or Above Threshold,2020,2020-4,UT
59,NA,NA,0.055,1,2,17,344,19,5,State,All,2020-01-26,2020-02-01,5,3031,state,Utah,At or Above Threshold,2020,2020-5,UT
59,NA,NA,0.068,0.845,3,16,278,19,6,State,All,2020-02-02,2020-02-08,6,3032,state,Utah,At or Above Threshold,2020,2020-6,UT
59,NA,NA,0.04,1,4,12,404,16,7,State,All,2020-02-09,2020-02-15,7,3033,state,Utah,At or Above Threshold,2020,2020-7,UT
59,NA,NA,0.051,1,4,14,354,18,8,State,All,2020-02-16,2020-02-22,8,3034,state,Utah,At or Above Threshold,2020,2020-8,UT
59,NA,NA,0.079,1,3,27,378,30,9,State,All,2020-02-23,2020-02-29,9,3035,state,Utah,At or Above Threshold,2020,2020-9,UT
59,NA,NA,0.077,1,3,24,351,27,10,State,All,2020-03-01,2020-03-07,10,3036,state,Utah,At or Above Threshold,2020,2020-10,UT
59,NA,NA,0.065,0.989,0,7,108,7,40,State,All,2019-09-29,2019-10-05,40,3014,state,Vermont,At or Above Threshold,2019,2019-40,VT
59,NA,NA,0.028,0.979,0,3,107,3,41,State,All,2019-10-06,2019-10-12,41,3015,state,Vermont,At or Above Threshold,2019,2019-41,VT
59,NA,NA,0.075,1,0,9,120,9,42,State,All,2019-10-13,2019-10-19,42,3016,state,Vermont,At or Above Threshold,2019,2019-42,VT
59,NA,NA,0.044,1,0,5,114,5,43,State,All,2019-10-20,2019-10-26,43,3017,state,Vermont,At or Above Threshold,2019,2019-43,VT
59,NA,NA,0.036,1,0,4,112,4,44,State,All,2019-10-27,2019-11-02,44,3018,state,Vermont,At or Above Threshold,2019,2019-44,VT
59,NA,NA,0.109,1,0,14,129,14,45,State,All,2019-11-03,2019-11-09,45,3019,state,Vermont,At or Above Threshold,2019,2019-45,VT
59,NA,NA,0.056,0.989,0,6,108,6,46,State,All,2019-11-10,2019-11-16,46,3020,state,Vermont,At or Above Threshold,2019,2019-46,VT
59,NA,NA,0.051,1,0,6,117,6,47,State,All,2019-11-17,2019-11-23,47,3021,state,Vermont,At or Above Threshold,2019,2019-47,VT
59,NA,NA,0.017,1,0,2,116,2,48,State,All,2019-11-24,2019-11-30,48,3022,state,Vermont,At or Above Threshold,2019,2019-48,VT
59,NA,NA,0.01,0.943,0,1,103,1,49,State,All,2019-12-01,2019-12-07,49,3023,state,Vermont,At or Above Threshold,2019,2019-49,VT
59,NA,NA,0.061,1,0,7,114,7,50,State,All,2019-12-08,2019-12-14,50,3024,state,Vermont,At or Above Threshold,2019,2019-50,VT
59,NA,NA,0.079,1,1,9,126,10,51,State,All,2019-12-15,2019-12-21,51,3025,state,Vermont,At or Above Threshold,2019,2019-51,VT
59,NA,NA,0.083,0.998,1,8,109,9,52,State,All,2019-12-22,2019-12-28,52,3026,state,Vermont,At or Above Threshold,2019,2019-52,VT
59,NA,NA,0.05,0.924,0,5,101,5,1,State,All,2019-12-29,2020-01-04,1,3027,state,Vermont,At or Above Threshold,2019,2019-01,VT
59,NA,NA,0.078,1,0,9,116,9,2,State,All,2020-01-05,2020-01-11,2,3028,state,Vermont,At or Above Threshold,2020,2020-2,VT
59,NA,NA,0.08,1,2,9,137,11,3,State,All,2020-01-12,2020-01-18,3,3029,state,Vermont,At or Above Threshold,2020,2020-3,VT
59,NA,NA,0.086,1,1,9,116,10,4,State,All,2020-01-19,2020-01-25,4,3030,state,Vermont,At or Above Threshold,2020,2020-4,VT
59,NA,NA,0.084,0.979,3,6,107,9,5,State,All,2020-01-26,2020-02-01,5,3031,state,Vermont,At or Above Threshold,2020,2020-5,VT
59,NA,NA,0.043,1,2,3,115,5,6,State,All,2020-02-02,2020-02-08,6,3032,state,Vermont,At or Above Threshold,2020,2020-6,VT
59,NA,NA,0.068,1,1,8,132,9,7,State,All,2020-02-09,2020-02-15,7,3033,state,Vermont,At or Above Threshold,2020,2020-7,VT
59,NA,NA,0.066,1,1,7,121,8,8,State,All,2020-02-16,2020-02-22,8,3034,state,Vermont,At or Above Threshold,2020,2020-8,VT
59,NA,NA,0.104,1,1,13,135,14,9,State,All,2020-02-23,2020-02-29,9,3035,state,Vermont,At or Above Threshold,2020,2020-9,VT
59,NA,NA,0.102,0.449,1,4,49,5,10,State,All,2020-03-01,2020-03-07,10,3036,state,Vermont,At or Above Threshold,2020,2020-10,VT
59,NA,NA,0.045,1,0,58,1289,58,40,State,All,2019-09-29,2019-10-05,40,3014,state,Virginia,At or Above Threshold,2019,2019-40,VA
59,NA,NA,0.04,1,1,50,1261,51,41,State,All,2019-10-06,2019-10-12,41,3015,state,Virginia,At or Above Threshold,2019,2019-41,VA
59,NA,NA,0.05,1,2,63,1307,65,42,State,All,2019-10-13,2019-10-19,42,3016,state,Virginia,At or Above Threshold,2019,2019-42,VA
59,NA,NA,0.049,1,1,64,1315,65,43,State,All,2019-10-20,2019-10-26,43,3017,state,Virginia,At or Above Threshold,2019,2019-43,VA
59,NA,NA,0.042,1,1,56,1346,57,44,State,All,2019-10-27,2019-11-02,44,3018,state,Virginia,At or Above Threshold,2019,2019-44,VA
59,NA,NA,0.041,1,2,51,1293,53,45,State,All,2019-11-03,2019-11-09,45,3019,state,Virginia,At or Above Threshold,2019,2019-45,VA
59,NA,NA,0.047,1,0,64,1348,64,46,State,All,2019-11-10,2019-11-16,46,3020,state,Virginia,At or Above Threshold,2019,2019-46,VA
59,NA,NA,0.039,1,1,52,1344,53,47,State,All,2019-11-17,2019-11-23,47,3021,state,Virginia,At or Above Threshold,2019,2019-47,VA
59,NA,NA,0.038,1,0,55,1434,55,48,State,All,2019-11-24,2019-11-30,48,3022,state,Virginia,At or Above Threshold,2019,2019-48,VA
59,NA,NA,0.056,1,3,73,1349,76,49,State,All,2019-12-01,2019-12-07,49,3023,state,Virginia,At or Above Threshold,2019,2019-49,VA
59,NA,NA,0.049,1,0,69,1407,69,50,State,All,2019-12-08,2019-12-14,50,3024,state,Virginia,At or Above Threshold,2019,2019-50,VA
59,NA,NA,0.048,1,2,67,1423,69,51,State,All,2019-12-15,2019-12-21,51,3025,state,Virginia,At or Above Threshold,2019,2019-51,VA
59,NA,NA,0.052,1,3,71,1422,74,52,State,All,2019-12-22,2019-12-28,52,3026,state,Virginia,At or Above Threshold,2019,2019-52,VA
59,NA,NA,0.06,1,8,78,1431,86,1,State,All,2019-12-29,2020-01-04,1,3027,state,Virginia,At or Above Threshold,2019,2019-01,VA
59,NA,NA,0.06,1,6,86,1526,92,2,State,All,2020-01-05,2020-01-11,2,3028,state,Virginia,At or Above Threshold,2020,2020-2,VA
59,NA,NA,0.053,1,5,71,1424,76,3,State,All,2020-01-12,2020-01-18,3,3029,state,Virginia,At or Above Threshold,2020,2020-3,VA
59,NA,NA,0.062,1,15,64,1272,79,4,State,All,2020-01-19,2020-01-25,4,3030,state,Virginia,At or Above Threshold,2020,2020-4,VA
59,NA,NA,0.059,1,8,74,1397,82,5,State,All,2020-01-26,2020-02-01,5,3031,state,Virginia,At or Above Threshold,2020,2020-5,VA
59,NA,NA,0.05,1,10,65,1496,75,6,State,All,2020-02-02,2020-02-08,6,3032,state,Virginia,At or Above Threshold,2020,2020-6,VA
59,NA,NA,0.047,1,8,55,1330,63,7,State,All,2020-02-09,2020-02-15,7,3033,state,Virginia,At or Above Threshold,2020,2020-7,VA
59,NA,NA,0.053,1,5,67,1355,72,8,State,All,2020-02-16,2020-02-22,8,3034,state,Virginia,At or Above Threshold,2020,2020-8,VA
59,NA,NA,0.06,0.98,17,57,1227,74,9,State,All,2020-02-23,2020-02-29,9,3035,state,Virginia,At or Above Threshold,2020,2020-9,VA
59,NA,NA,0.051,0.787,3,47,985,50,10,State,All,2020-03-01,2020-03-07,10,3036,state,Virginia,At or Above Threshold,2020,2020-10,VA
59,NA,NA,0.045,1,1,47,1058,48,40,State,All,2019-09-29,2019-10-05,40,3014,state,Washington,At or Above Threshold,2019,2019-40,WA
59,NA,NA,0.055,1,0,61,1109,61,41,State,All,2019-10-06,2019-10-12,41,3015,state,Washington,At or Above Threshold,2019,2019-41,WA
59,NA,NA,0.054,1,0,59,1090,59,42,State,All,2019-10-13,2019-10-19,42,3016,state,Washington,At or Above Threshold,2019,2019-42,WA
59,NA,NA,0.049,1,1,56,1163,57,43,State,All,2019-10-20,2019-10-26,43,3017,state,Washington,At or Above Threshold,2019,2019-43,WA
59,NA,NA,0.06,1,0,68,1136,68,44,State,All,2019-10-27,2019-11-02,44,3018,state,Washington,At or Above Threshold,2019,2019-44,WA
59,NA,NA,0.057,1,1,63,1128,64,45,State,All,2019-11-03,2019-11-09,45,3019,state,Washington,At or Above Threshold,2019,2019-45,WA
59,NA,NA,0.053,1,2,57,1112,59,46,State,All,2019-11-10,2019-11-16,46,3020,state,Washington,At or Above Threshold,2019,2019-46,WA
59,NA,NA,0.05,1,2,52,1071,54,47,State,All,2019-11-17,2019-11-23,47,3021,state,Washington,At or Above Threshold,2019,2019-47,WA
59,NA,NA,0.052,1,2,55,1089,57,48,State,All,2019-11-24,2019-11-30,48,3022,state,Washington,At or Above Threshold,2019,2019-48,WA
59,NA,NA,0.048,1,2,54,1160,56,49,State,All,2019-12-01,2019-12-07,49,3023,state,Washington,At or Above Threshold,2019,2019-49,WA
59,NA,NA,0.069,1,3,75,1132,78,50,State,All,2019-12-08,2019-12-14,50,3024,state,Washington,At or Above Threshold,2019,2019-50,WA
59,NA,NA,0.058,1,8,58,1145,66,51,State,All,2019-12-15,2019-12-21,51,3025,state,Washington,At or Above Threshold,2019,2019-51,WA
59,NA,NA,0.051,0.934,6,43,963,49,52,State,All,2019-12-22,2019-12-28,52,3026,state,Washington,At or Above Threshold,2019,2019-52,WA
59,NA,NA,0.072,1,11,65,1050,76,1,State,All,2019-12-29,2020-01-04,1,3027,state,Washington,At or Above Threshold,2019,2019-01,WA
59,NA,NA,0.072,1,12,77,1244,89,2,State,All,2020-01-05,2020-01-11,2,3028,state,Washington,At or Above Threshold,2020,2020-2,WA
59,NA,NA,0.065,1,13,65,1208,78,3,State,All,2020-01-12,2020-01-18,3,3029,state,Washington,At or Above Threshold,2020,2020-3,WA
59,NA,NA,0.069,1,6,76,1181,82,4,State,All,2020-01-19,2020-01-25,4,3030,state,Washington,At or Above Threshold,2020,2020-4,WA
59,NA,NA,0.065,1,7,70,1185,77,5,State,All,2020-01-26,2020-02-01,5,3031,state,Washington,At or Above Threshold,2020,2020-5,WA
59,NA,NA,0.065,1,6,70,1165,76,6,State,All,2020-02-02,2020-02-08,6,3032,state,Washington,At or Above Threshold,2020,2020-6,WA
59,NA,NA,0.081,1,11,82,1154,93,7,State,All,2020-02-09,2020-02-15,7,3033,state,Washington,At or Above Threshold,2020,2020-7,WA
59,NA,NA,0.059,1,5,56,1035,61,8,State,All,2020-02-16,2020-02-22,8,3034,state,Washington,At or Above Threshold,2020,2020-8,WA
59,NA,NA,0.068,0.939,10,56,968,66,9,State,All,2020-02-23,2020-02-29,9,3035,state,Washington,At or Above Threshold,2020,2020-9,WA
59,NA,NA,0.072,0.793,4,55,818,59,10,State,All,2020-03-01,2020-03-07,10,3036,state,Washington,At or Above Threshold,2020,2020-10,WA
59,NA,NA,0.053,1,0,24,449,24,40,State,All,2019-09-29,2019-10-05,40,3014,state,West Virginia,At or Above Threshold,2019,2019-40,WV
59,NA,NA,0.068,1,0,30,439,30,41,State,All,2019-10-06,2019-10-12,41,3015,state,West Virginia,At or Above Threshold,2019,2019-41,WV
59,NA,NA,0.058,1,0,26,450,26,42,State,All,2019-10-13,2019-10-19,42,3016,state,West Virginia,At or Above Threshold,2019,2019-42,WV
59,NA,NA,0.083,0.983,0,35,424,35,43,State,All,2019-10-20,2019-10-26,43,3017,state,West Virginia,At or Above Threshold,2019,2019-43,WV
59,NA,NA,0.061,1,0,27,445,27,44,State,All,2019-10-27,2019-11-02,44,3018,state,West Virginia,At or Above Threshold,2019,2019-44,WV
59,NA,NA,0.066,1,0,29,438,29,45,State,All,2019-11-03,2019-11-09,45,3019,state,West Virginia,At or Above Threshold,2019,2019-45,WV
59,NA,NA,0.065,0.957,0,27,413,27,46,State,All,2019-11-10,2019-11-16,46,3020,state,West Virginia,At or Above Threshold,2019,2019-46,WV
59,NA,NA,0.059,1,1,26,459,27,47,State,All,2019-11-17,2019-11-23,47,3021,state,West Virginia,At or Above Threshold,2019,2019-47,WV
59,NA,NA,0.078,0.98,0,33,423,33,48,State,All,2019-11-24,2019-11-30,48,3022,state,West Virginia,At or Above Threshold,2019,2019-48,WV
59,NA,NA,0.056,1,0,26,467,26,49,State,All,2019-12-01,2019-12-07,49,3023,state,West Virginia,At or Above Threshold,2019,2019-49,WV
59,NA,NA,0.074,1,1,34,471,35,50,State,All,2019-12-08,2019-12-14,50,3024,state,West Virginia,At or Above Threshold,2019,2019-50,WV
59,NA,NA,0.064,1,1,28,454,29,51,State,All,2019-12-15,2019-12-21,51,3025,state,West Virginia,At or Above Threshold,2019,2019-51,WV
59,NA,NA,0.086,0.948,1,34,409,35,52,State,All,2019-12-22,2019-12-28,52,3026,state,West Virginia,At or Above Threshold,2019,2019-52,WV
59,NA,NA,0.091,1,1,42,474,43,1,State,All,2019-12-29,2020-01-04,1,3027,state,West Virginia,At or Above Threshold,2019,2019-01,WV
59,NA,NA,0.087,1,2,38,462,40,2,State,All,2020-01-05,2020-01-11,2,3028,state,West Virginia,At or Above Threshold,2020,2020-2,WV
59,NA,NA,0.066,1,2,32,513,34,3,State,All,2020-01-12,2020-01-18,3,3029,state,West Virginia,At or Above Threshold,2020,2020-3,WV
59,NA,NA,0.096,1,3,39,438,42,4,State,All,2020-01-19,2020-01-25,4,3030,state,West Virginia,At or Above Threshold,2020,2020-4,WV
59,NA,NA,0.07,1,2,29,444,31,5,State,All,2020-01-26,2020-02-01,5,3031,state,West Virginia,At or Above Threshold,2020,2020-5,WV
59,NA,NA,0.089,0.989,4,34,427,38,6,State,All,2020-02-02,2020-02-08,6,3032,state,West Virginia,At or Above Threshold,2020,2020-6,WV
59,NA,NA,0.092,0.804,6,26,347,32,7,State,All,2020-02-09,2020-02-15,7,3033,state,West Virginia,At or Above Threshold,2020,2020-7,WV
59,NA,NA,0.123,0.415,6,16,179,22,8,State,All,2020-02-16,2020-02-22,8,3034,state,West Virginia,At or Above Threshold,2020,2020-8,WV
59,NA,NA,0.168,0.22,0,16,95,16,9,State,All,2020-02-23,2020-02-29,9,3035,state,West Virginia,At or Above Threshold,2020,2020-9,WV
59,NA,NA,NA,0.2,NA,NA,NA,NA,10,State,All,2020-03-01,2020-03-07,10,3036,state,West Virginia,Normal levels,2020,2020-10,WV
59,NA,NA,0.044,1,1,42,972,43,40,State,All,2019-09-29,2019-10-05,40,3014,state,Wisconsin,At or Above Threshold,2019,2019-40,WI
59,NA,NA,0.04,1,2,41,1086,43,41,State,All,2019-10-06,2019-10-12,41,3015,state,Wisconsin,At or Above Threshold,2019,2019-41,WI
59,NA,NA,0.044,1,1,47,1088,48,42,State,All,2019-10-13,2019-10-19,42,3016,state,Wisconsin,At or Above Threshold,2019,2019-42,WI
59,NA,NA,0.058,1,1,62,1093,63,43,State,All,2019-10-20,2019-10-26,43,3017,state,Wisconsin,At or Above Threshold,2019,2019-43,WI
59,NA,NA,0.059,1,0,63,1076,63,44,State,All,2019-10-27,2019-11-02,44,3018,state,Wisconsin,At or Above Threshold,2019,2019-44,WI
59,NA,NA,0.046,1,0,50,1089,50,45,State,All,2019-11-03,2019-11-09,45,3019,state,Wisconsin,At or Above Threshold,2019,2019-45,WI
59,NA,NA,0.053,1,0,55,1040,55,46,State,All,2019-11-10,2019-11-16,46,3020,state,Wisconsin,At or Above Threshold,2019,2019-46,WI
59,NA,NA,0.045,1,0,48,1065,48,47,State,All,2019-11-17,2019-11-23,47,3021,state,Wisconsin,At or Above Threshold,2019,2019-47,WI
59,NA,NA,0.051,1,0,53,1031,53,48,State,All,2019-11-24,2019-11-30,48,3022,state,Wisconsin,At or Above Threshold,2019,2019-48,WI
59,NA,NA,0.045,1,2,48,1103,50,49,State,All,2019-12-01,2019-12-07,49,3023,state,Wisconsin,At or Above Threshold,2019,2019-49,WI
59,NA,NA,0.044,1,2,47,1118,49,50,State,All,2019-12-08,2019-12-14,50,3024,state,Wisconsin,At or Above Threshold,2019,2019-50,WI
59,NA,NA,0.063,1,1,65,1056,66,51,State,All,2019-12-15,2019-12-21,51,3025,state,Wisconsin,At or Above Threshold,2019,2019-51,WI
59,NA,NA,0.042,1,3,43,1092,46,52,State,All,2019-12-22,2019-12-28,52,3026,state,Wisconsin,At or Above Threshold,2019,2019-52,WI
59,NA,NA,0.057,1,2,61,1114,63,1,State,All,2019-12-29,2020-01-04,1,3027,state,Wisconsin,At or Above Threshold,2019,2019-01,WI
59,NA,NA,0.064,1,8,60,1069,68,2,State,All,2020-01-05,2020-01-11,2,3028,state,Wisconsin,At or Above Threshold,2020,2020-2,WI
59,NA,NA,0.046,1,1,52,1143,53,3,State,All,2020-01-12,2020-01-18,3,3029,state,Wisconsin,At or Above Threshold,2020,2020-3,WI
59,NA,NA,0.056,1,4,57,1088,61,4,State,All,2020-01-19,2020-01-25,4,3030,state,Wisconsin,At or Above Threshold,2020,2020-4,WI
59,NA,NA,0.058,1,3,66,1183,69,5,State,All,2020-01-26,2020-02-01,5,3031,state,Wisconsin,At or Above Threshold,2020,2020-5,WI
59,NA,NA,0.051,1,5,48,1035,53,6,State,All,2020-02-02,2020-02-08,6,3032,state,Wisconsin,At or Above Threshold,2020,2020-6,WI
59,NA,NA,0.074,1,10,72,1105,82,7,State,All,2020-02-09,2020-02-15,7,3033,state,Wisconsin,At or Above Threshold,2020,2020-7,WI
59,NA,NA,0.06,1,16,52,1126,68,8,State,All,2020-02-16,2020-02-22,8,3034,state,Wisconsin,At or Above Threshold,2020,2020-8,WI
59,NA,NA,0.056,1,14,45,1047,59,9,State,All,2020-02-23,2020-02-29,9,3035,state,Wisconsin,At or Above Threshold,2020,2020-9,WI
59,NA,NA,0.062,0.845,11,39,813,50,10,State,All,2020-03-01,2020-03-07,10,3036,state,Wisconsin,At or Above Threshold,2020,2020-10,WI
59,NA,NA,0.052,1,0,5,96,5,40,State,All,2019-09-29,2019-10-05,40,3014,state,Wyoming,At or Above Threshold,2019,2019-40,WY
59,NA,NA,0.033,1,0,3,92,3,41,State,All,2019-10-06,2019-10-12,41,3015,state,Wyoming,At or Above Threshold,2019,2019-41,WY
59,NA,NA,0.094,1,0,9,96,9,42,State,All,2019-10-13,2019-10-19,42,3016,state,Wyoming,At or Above Threshold,2019,2019-42,WY
59,NA,NA,0.028,1,0,3,108,3,43,State,All,2019-10-20,2019-10-26,43,3017,state,Wyoming,At or Above Threshold,2019,2019-43,WY
59,NA,NA,0.092,1,0,9,98,9,44,State,All,2019-10-27,2019-11-02,44,3018,state,Wyoming,At or Above Threshold,2019,2019-44,WY
59,NA,NA,0.054,1,0,5,92,5,45,State,All,2019-11-03,2019-11-09,45,3019,state,Wyoming,At or Above Threshold,2019,2019-45,WY
59,NA,NA,0.059,1,0,6,102,6,46,State,All,2019-11-10,2019-11-16,46,3020,state,Wyoming,At or Above Threshold,2019,2019-46,WY
59,NA,NA,0.079,0.992,0,7,89,7,47,State,All,2019-11-17,2019-11-23,47,3021,state,Wyoming,At or Above Threshold,2019,2019-47,WY
59,NA,NA,0.058,1,0,7,121,7,48,State,All,2019-11-24,2019-11-30,48,3022,state,Wyoming,At or Above Threshold,2019,2019-48,WY
59,NA,NA,0.059,1,0,6,101,6,49,State,All,2019-12-01,2019-12-07,49,3023,state,Wyoming,At or Above Threshold,2019,2019-49,WY
59,NA,NA,0.059,1,0,6,102,6,50,State,All,2019-12-08,2019-12-14,50,3024,state,Wyoming,At or Above Threshold,2019,2019-50,WY
59,NA,NA,0.025,1,0,3,121,3,51,State,All,2019-12-15,2019-12-21,51,3025,state,Wyoming,At or Above Threshold,2019,2019-51,WY
59,NA,NA,0.044,1,0,4,90,4,52,State,All,2019-12-22,2019-12-28,52,3026,state,Wyoming,At or Above Threshold,2019,2019-52,WY
59,NA,NA,0.065,1,2,8,154,10,1,State,All,2019-12-29,2020-01-04,1,3027,state,Wyoming,At or Above Threshold,2019,2019-01,WY
59,NA,NA,0.045,0.98,0,4,88,4,2,State,All,2020-01-05,2020-01-11,2,3028,state,Wyoming,At or Above Threshold,2020,2020-2,WY
59,NA,NA,0.099,1,0,11,111,11,3,State,All,2020-01-12,2020-01-18,3,3029,state,Wyoming,At or Above Threshold,2020,2020-3,WY
59,NA,NA,0.03,1,0,3,101,3,4,State,All,2020-01-19,2020-01-25,4,3030,state,Wyoming,At or Above Threshold,2020,2020-4,WY
59,NA,NA,0.068,1,1,6,103,7,5,State,All,2020-01-26,2020-02-01,5,3031,state,Wyoming,At or Above Threshold,2020,2020-5,WY
59,NA,NA,0.118,1,1,11,102,12,6,State,All,2020-02-02,2020-02-08,6,3032,state,Wyoming,At or Above Threshold,2020,2020-6,WY
59,NA,NA,0.08,0.969,1,6,87,7,7,State,All,2020-02-09,2020-02-15,7,3033,state,Wyoming,At or Above Threshold,2020,2020-7,WY
59,NA,NA,0.06,1,0,6,100,6,8,State,All,2020-02-16,2020-02-22,8,3034,state,Wyoming,At or Above Threshold,2020,2020-8,WY
59,NA,NA,0.041,1,0,4,98,4,9,State,All,2020-02-23,2020-02-29,9,3035,state,Wyoming,At or Above Threshold,2020,2020-9,WY
59,NA,NA,0.133,0.501,0,6,45,6,10,State,All,2020-03-01,2020-03-07,10,3036,state,Wyoming,At or Above Threshold,2020,2020-10,WY
59,NA,NA,0.064,1,0,66,1025,66,40,State,All,2019-09-29,2019-10-05,40,3014,state,New York City,At or Above Threshold,2019,2019-40,NA
59,NA,NA,0.076,1,0,81,1068,81,41,State,All,2019-10-06,2019-10-12,41,3015,state,New York City,At or Above Threshold,2019,2019-41,NA
59,NA,NA,0.087,1,0,91,1045,91,42,State,All,2019-10-13,2019-10-19,42,3016,state,New York City,At or Above Threshold,2019,2019-42,NA
59,NA,NA,0.062,1,0,65,1045,65,43,State,All,2019-10-20,2019-10-26,43,3017,state,New York City,At or Above Threshold,2019,2019-43,NA
